/home/fonwin/f9utwf/block/logs/20191118/omstw.log.TwfNew.g4.txt
Count=1000|Abandoned=0|Rejected=0|Sending=1000|Queuing=0
ReqSNO|T0|T1|T2|(T1-T0)|(T2-T1)|T0-|T1-|T2-
482|20191118131209.095894|20191118131209.095906|20191118131209.095912|12|6|6|13|16
484|20191118131209.095899|20191118131209.095908|20191118131209.095914|9|6|5|2|2
486|20191118131209.095903|20191118131209.095911|20191118131209.095916|8|5|4|3|2
488|20191118131209.095909|20191118131209.095917|20191118131209.095922|8|5|6|6|6
490|20191118131209.095913|20191118131209.095921|20191118131209.095924|8|3|4|4|2
492|20191118131209.095918|20191118131209.095929|20191118131209.095934|11|5|5|8|10
494|20191118131209.095922|20191118131209.095935|20191118131209.095941|13|6|4|6|7
496|20191118131209.095926|20191118131209.095937|20191118131209.095942|11|5|4|2|1
498|20191118131209.095931|20191118131209.095940|20191118131209.095944|9|4|5|3|2
500|20191118131209.095937|20191118131209.095948|20191118131209.095953|11|5|6|8|9
502|20191118131209.095941|20191118131209.095954|20191118131209.095960|13|6|4|6|7
504|20191118131209.095944|20191118131209.095956|20191118131209.095961|12|5|3|2|1
506|20191118131209.095950|20191118131209.095958|20191118131209.095963|8|5|6|2|2
508|20191118131209.095956|20191118131209.095964|20191118131209.095969|8|5|6|6|6
510|20191118131209.095960|20191118131209.095967|20191118131209.095984|7|17|4|3|15
512|20191118131209.095965|20191118131209.095985|20191118131209.095991|20|6|5|18|7
514|20191118131209.095969|20191118131209.095992|20191118131209.095998|23|6|4|7|7
516|20191118131209.095982|20191118131209.095994|20191118131209.095999|12|5|13|2|1
518|20191118131209.095988|20191118131209.095996|20191118131209.096001|8|5|6|2|2
520|20191118131209.095994|20191118131209.096004|20191118131209.096010|10|6|6|8|9
522|20191118131209.095998|20191118131209.096011|20191118131209.096017|13|6|4|7|7
524|20191118131209.096001|20191118131209.096013|20191118131209.096018|12|5|3|2|1
526|20191118131209.096007|20191118131209.096019|20191118131209.096025|12|6|6|6|7
528|20191118131209.096013|20191118131209.096021|20191118131209.096026|8|5|6|2|1
530|20191118131209.096018|20191118131209.096024|20191118131209.096028|6|4|5|3|2
532|20191118131209.096023|20191118131209.096036|20191118131209.096043|13|7|5|12|15
534|20191118131209.096029|20191118131209.096042|20191118131209.096047|13|5|6|6|4
536|20191118131209.096032|20191118131209.096044|20191118131209.096048|12|4|3|2|1
538|20191118131209.096039|20191118131209.096047|20191118131209.096050|8|3|7|3|2
540|20191118131209.096046|20191118131209.096058|20191118131209.096064|12|6|7|11|14
542|20191118131209.096051|20191118131209.096067|20191118131209.096072|16|5|5|9|8
544|20191118131209.096055|20191118131209.096069|20191118131209.096074|14|5|4|2|2
546|20191118131209.096061|20191118131209.096077|20191118131209.096083|16|6|6|8|9
548|20191118131209.096064|20191118131209.096079|20191118131209.096084|15|5|3|2|1
550|20191118131209.096070|20191118131209.096088|20191118131209.096093|18|5|6|9|9
552|20191118131209.096074|20191118131209.096090|20191118131209.096094|16|4|4|2|1
554|20191118131209.096080|20191118131209.096099|20191118131209.096104|19|5|6|9|10
556|20191118131209.096085|20191118131209.096101|20191118131209.096105|16|4|5|2|1
558|20191118131209.096090|20191118131209.096109|20191118131209.096114|19|5|5|8|9
560|20191118131209.096094|20191118131209.096111|20191118131209.096115|17|4|4|2|1
562|20191118131209.096102|20191118131209.096118|20191118131209.096124|16|6|8|7|9
564|20191118131209.096105|20191118131209.096120|20191118131209.096125|15|5|3|2|1
566|20191118131209.096111|20191118131209.096128|20191118131209.096134|17|6|6|8|9
568|20191118131209.096115|20191118131209.096130|20191118131209.096135|15|5|4|2|1
570|20191118131209.096121|20191118131209.096161|20191118131209.096167|40|6|6|31|32
572|20191118131209.096125|20191118131209.096164|20191118131209.096169|39|5|4|3|2
574|20191118131209.096131|20191118131209.096165|20191118131209.096173|34|8|6|1|4
576|20191118131209.096135|20191118131209.096166|20191118131209.096175|31|9|4|1|2
578|20191118131209.096142|20191118131209.096170|20191118131209.096176|28|6|7|4|1
580|20191118131209.096146|20191118131209.096171|20191118131209.096177|25|6|4|1|1
582|20191118131209.096163|20191118131209.096172|20191118131209.096178|9|6|17|1|1
584|20191118131209.096169|20191118131209.096190|20191118131209.096196|21|6|6|18|18
586|20191118131209.096174|20191118131209.096209|20191118131209.096215|35|6|5|19|19
588|20191118131209.096189|20191118131209.096212|20191118131209.096217|23|5|15|3|2
590|20191118131209.096195|20191118131209.096213|20191118131209.096218|18|5|6|1|1
592|20191118131209.096206|20191118131209.096216|20191118131209.096219|10|3|11|3|1
594|20191118131209.096218|20191118131209.096232|20191118131209.096238|14|6|12|16|19
596|20191118131209.096227|20191118131209.096249|20191118131209.096254|22|5|9|17|16
598|20191118131209.096245|20191118131209.096260|20191118131209.096272|15|12|18|11|18
600|20191118131209.096252|20191118131209.096280|20191118131209.096291|28|11|7|20|19
602|20191118131209.096280|20191118131209.096303|20191118131209.096310|23|7|28|23|19
604|20191118131209.096295|20191118131209.096318|20191118131209.096324|23|6|15|15|14
606|20191118131209.096307|20191118131209.096328|20191118131209.096333|21|5|12|10|9
608|20191118131209.096316|20191118131209.096330|20191118131209.096336|14|6|9|2|3
610|20191118131209.096321|20191118131209.096331|20191118131209.096337|10|6|5|1|1
612|20191118131209.096328|20191118131209.096347|20191118131209.096352|19|5|7|16|15
614|20191118131209.096339|20191118131209.096361|20191118131209.096367|22|6|11|14|15
616|20191118131209.096350|20191118131209.096364|20191118131209.096369|14|5|11|3|2
618|20191118131209.096359|20191118131209.096377|20191118131209.096383|18|6|9|13|14
620|20191118131209.096373|20191118131209.096394|20191118131209.096401|21|7|14|17|18
622|20191118131209.096386|20191118131209.096402|20191118131209.096408|16|6|13|8|7
624|20191118131209.096392|20191118131209.096418|20191118131209.096424|26|6|6|16|16
626|20191118131209.096404|20191118131209.096420|20191118131209.096425|16|5|12|2|1
628|20191118131209.096419|20191118131209.096431|20191118131209.096437|12|6|15|11|12
630|20191118131209.096430|20191118131209.096448|20191118131209.096454|18|6|11|17|17
632|20191118131209.096443|20191118131209.096458|20191118131209.096463|15|5|13|10|9
634|20191118131209.096454|20191118131209.096467|20191118131209.096473|13|6|11|9|10
636|20191118131209.096461|20191118131209.096476|20191118131209.096482|15|6|7|9|9
638|20191118131209.096472|20191118131209.096486|20191118131209.096492|14|6|11|10|10
640|20191118131209.096479|20191118131209.096495|20191118131209.096501|16|6|7|9|9
642|20191118131209.096491|20191118131209.096504|20191118131209.096510|13|6|12|9|9
644|20191118131209.096498|20191118131209.096526|20191118131209.096532|28|6|7|22|22
646|20191118131209.096509|20191118131209.096536|20191118131209.096546|27|10|11|10|14
649|20191118131209.096529|20191118131209.096553|20191118131209.096560|24|7|20|17|14
651|20191118131209.096539|20191118131209.096556|20191118131209.096561|17|5|10|3|1
653|20191118131209.096547|20191118131209.096559|20191118131209.096563|12|4|8|3|2
655|20191118131209.096556|20191118131209.096569|20191118131209.096575|13|6|9|10|12
657|20191118131209.096566|20191118131209.096587|20191118131209.096602|21|15|10|18|27
660|20191118131209.096582|20191118131209.096605|20191118131209.096611|23|6|16|18|9
662|20191118131209.096593|20191118131209.096607|20191118131209.096613|14|6|11|2|2
664|20191118131209.096598|20191118131209.096622|20191118131209.096628|24|6|5|15|15
666|20191118131209.096607|20191118131209.096624|20191118131209.096630|17|6|9|2|2
668|20191118131209.096618|20191118131209.096641|20191118131209.096647|23|6|11|17|17
670|20191118131209.096631|20191118131209.096643|20191118131209.096648|12|5|13|2|1
672|20191118131209.096641|20191118131209.096658|20191118131209.096664|17|6|10|15|16
674|20191118131209.096653|20191118131209.096678|20191118131209.096683|25|5|12|20|19
676|20191118131209.096670|20191118131209.096680|20191118131209.096687|10|7|17|2|4
680|20191118131209.096678|20191118131209.096697|20191118131209.096703|19|6|8|17|16
682|20191118131209.096690|20191118131209.096714|20191118131209.096720|24|6|12|17|17
684|20191118131209.096706|20191118131209.096716|20191118131209.096721|10|5|16|2|1
686|20191118131209.096714|20191118131209.096733|20191118131209.096739|19|6|8|17|18
688|20191118131209.096726|20191118131209.096748|20191118131209.096754|22|6|12|15|15
690|20191118131209.096736|20191118131209.096751|20191118131209.096756|15|5|10|3|2
692|20191118131209.096743|20191118131209.096762|20191118131209.096768|19|6|7|11|12
694|20191118131209.096751|20191118131209.096764|20191118131209.096769|13|5|8|2|1
696|20191118131209.096757|20191118131209.096772|20191118131209.096778|15|6|6|8|9
698|20191118131209.096767|20191118131209.096782|20191118131209.096792|15|10|10|10|14
701|20191118131209.096779|20191118131209.096799|20191118131209.096806|20|7|12|17|14
703|20191118131209.096786|20191118131209.096802|20191118131209.096807|16|5|7|3|1
705|20191118131209.096796|20191118131209.096816|20191118131209.096822|20|6|10|14|15
707|20191118131209.096811|20191118131209.096826|20191118131209.096832|15|6|15|10|10
709|20191118131209.096822|20191118131209.096836|20191118131209.096842|14|6|11|10|10
711|20191118131209.096829|20191118131209.096850|20191118131209.096856|21|6|7|14|14
713|20191118131209.096839|20191118131209.096852|20191118131209.096857|13|5|10|2|1
715|20191118131209.096847|20191118131209.096870|20191118131209.096876|23|6|8|18|19
717|20191118131209.096865|20191118131209.096879|20191118131209.096885|14|6|18|9|9
719|20191118131209.096875|20191118131209.096889|20191118131209.096895|14|6|10|10|10
721|20191118131209.096883|20191118131209.096898|20191118131209.096905|15|7|8|9|10
723|20191118131209.096894|20191118131209.096908|20191118131209.096914|14|6|11|10|9
726|20191118131209.096901|20191118131209.096926|20191118131209.096932|25|6|7|18|18
728|20191118131209.096912|20191118131209.096928|20191118131209.096934|16|6|11|2|2
730|20191118131209.096919|20191118131209.096941|20191118131209.096948|22|7|7|13|14
732|20191118131209.096928|20191118131209.096944|20191118131209.096949|16|5|9|3|1
734|20191118131209.096938|20191118131209.096960|20191118131209.096966|22|6|10|16|17
736|20191118131209.096951|20191118131209.096962|20191118131209.096967|11|5|13|2|1
738|20191118131209.096960|20191118131209.096978|20191118131209.096985|18|7|9|16|18
740|20191118131209.096973|20191118131209.096987|20191118131209.096994|14|7|13|9|9
742|20191118131209.096983|20191118131209.096997|20191118131209.097003|14|6|10|10|9
744|20191118131209.096991|20191118131209.097006|20191118131209.097012|15|6|8|9|9
746|20191118131209.097002|20191118131209.097016|20191118131209.097022|14|6|11|10|10
748|20191118131209.097009|20191118131209.097025|20191118131209.097031|16|6|7|9|9
750|20191118131209.097021|20191118131209.097036|20191118131209.097042|15|6|12|11|11
752|20191118131209.097028|20191118131209.097044|20191118131209.097050|16|6|7|8|8
754|20191118131209.097041|20191118131209.097054|20191118131209.097060|13|6|13|10|10
756|20191118131209.097048|20191118131209.097068|20191118131209.097078|20|10|7|14|18
758|20191118131209.097057|20191118131209.097071|20191118131209.097080|14|9|9|3|2
760|20191118131209.097062|20191118131209.097081|20191118131209.097087|19|6|5|10|7
763|20191118131209.097073|20191118131209.097089|20191118131209.097095|16|6|11|8|8
765|20191118131209.097080|20191118131209.097091|20191118131209.097096|11|5|7|2|1
767|20191118131209.097091|20191118131209.097106|20191118131209.097113|15|7|11|15|17
769|20191118131209.097100|20191118131209.097116|20191118131209.097122|16|6|9|10|9
771|20191118131209.097112|20191118131209.097125|20191118131209.097131|13|6|12|9|9
773|20191118131209.097119|20191118131209.097141|20191118131209.097147|22|6|7|16|16
775|20191118131209.097128|20191118131209.097143|20191118131209.097149|15|6|9|2|2
777|20191118131209.097133|20191118131209.097155|20191118131209.097161|22|6|5|12|12
779|20191118131209.097138|20191118131209.097157|20191118131209.097162|19|5|5|2|1
781|20191118131209.097145|20191118131209.097161|20191118131209.097164|16|3|7|4|2
783|20191118131209.097152|20191118131209.097162|20191118131209.097165|10|3|7|1|1
785|20191118131209.097157|20191118131209.097173|20191118131209.097179|16|6|5|11|14
787|20191118131209.097163|20191118131209.097176|20191118131209.097181|13|5|6|3|2
789|20191118131209.097173|20191118131209.097191|20191118131209.097197|18|6|10|15|16
791|20191118131209.097186|20191118131209.097205|20191118131209.097211|19|6|13|14|14
793|20191118131209.097201|20191118131209.097223|20191118131209.097229|22|6|15|18|18
795|20191118131209.097215|20191118131209.097237|20191118131209.097243|22|6|14|14|14
797|20191118131209.097226|20191118131209.097246|20191118131209.097252|20|6|11|9|9
799|20191118131209.097234|20191118131209.097248|20191118131209.097253|14|5|8|2|1
801|20191118131209.097239|20191118131209.097249|20191118131209.097255|10|6|5|1|2
803|20191118131209.097248|20191118131209.097263|20191118131209.097270|15|7|9|14|15
805|20191118131209.097258|20191118131209.097272|20191118131209.097278|14|6|10|9|8
808|20191118131209.097269|20191118131209.097281|20191118131209.097287|12|6|11|9|9
810|20191118131209.097275|20191118131209.097300|20191118131209.097306|25|6|6|19|19
812|20191118131209.097284|20191118131209.097302|20191118131209.097307|18|5|9|2|1
814|20191118131209.097290|20191118131209.097306|20191118131209.097309|16|3|6|4|2
816|20191118131209.097295|20191118131209.097308|20191118131209.097311|13|3|5|2|2
818|20191118131209.097302|20191118131209.097317|20191118131209.097323|15|6|7|9|12
820|20191118131209.097309|20191118131209.097320|20191118131209.097325|11|5|7|3|2
822|20191118131209.097317|20191118131209.097337|20191118131209.097343|20|6|8|17|18
824|20191118131209.097330|20191118131209.097347|20191118131209.097353|17|6|13|10|10
826|20191118131209.097341|20191118131209.097365|20191118131209.097371|24|6|11|18|18
828|20191118131209.097350|20191118131209.097368|20191118131209.097373|18|5|9|3|2
830|20191118131209.097361|20191118131209.097373|20191118131209.097379|12|6|11|5|6
832|20191118131209.097372|20191118131209.097385|20191118131209.097391|13|6|11|12|12
834|20191118131209.097377|20191118131209.097399|20191118131209.097405|22|6|5|14|14
836|20191118131209.097388|20191118131209.097408|20191118131209.097414|20|6|11|9|9
838|20191118131209.097399|20191118131209.097410|20191118131209.097415|11|5|11|2|1
840|20191118131209.097410|20191118131209.097427|20191118131209.097433|17|6|11|17|18
842|20191118131209.097420|20191118131209.097445|20191118131209.097451|25|6|10|18|18
845|20191118131209.097431|20191118131209.097455|20191118131209.097463|24|8|11|10|12
847|20191118131209.097453|20191118131209.097462|20191118131209.097467|9|5|22|7|4
849|20191118131209.097462|20191118131209.097473|20191118131209.097479|11|6|9|11|12
851|20191118131209.097469|20191118131209.097482|20191118131209.097488|13|6|7|9|9
853|20191118131209.097480|20191118131209.097491|20191118131209.097497|11|6|11|9|9
855|20191118131209.097488|20191118131209.097508|20191118131209.097514|20|6|8|17|17
857|20191118131209.097495|20191118131209.097511|20191118131209.097516|16|5|7|3|2
859|20191118131209.097506|20191118131209.097524|20191118131209.097533|18|9|11|13|17
862|20191118131209.097519|20191118131209.097540|20191118131209.097544|21|4|13|16|11
864|20191118131209.097530|20191118131209.097541|20191118131209.097545|11|4|11|1|1
866|20191118131209.097538|20191118131209.097546|20191118131209.097562|8|16|8|5|17
868|20191118131209.097558|20191118131209.097579|20191118131209.097586|21|7|20|33|24
870|20191118131209.097574|20191118131209.097594|20191118131209.097600|20|6|16|15|14
872|20191118131209.097585|20191118131209.097596|20191118131209.097603|11|7|11|2|3
875|20191118131209.097591|20191118131209.097614|20191118131209.097621|23|7|6|18|18
877|20191118131209.097602|20191118131209.097617|20191118131209.097622|15|5|11|3|1
879|20191118131209.097607|20191118131209.097620|20191118131209.097624|13|4|5|3|2
881|20191118131209.097617|20191118131209.097633|20191118131209.097639|16|6|10|13|15
883|20191118131209.097625|20191118131209.097636|20191118131209.097641|11|5|8|3|2
885|20191118131209.097633|20191118131209.097650|20191118131209.097656|17|6|8|14|15
887|20191118131209.097645|20191118131209.097661|20191118131209.097667|16|6|12|11|11
889|20191118131209.097655|20191118131209.097671|20191118131209.097677|16|6|10|10|10
891|20191118131209.097661|20191118131209.097673|20191118131209.097678|12|5|6|2|1
893|20191118131209.097672|20191118131209.097690|20191118131209.097696|18|6|11|17|18
895|20191118131209.097682|20191118131209.097706|20191118131209.097712|24|6|10|16|16
897|20191118131209.097694|20191118131209.097708|20191118131209.097714|14|6|12|2|2
900|20191118131209.097703|20191118131209.097724|20191118131209.097730|21|6|9|16|16
902|20191118131209.097717|20191118131209.097732|20191118131209.097738|15|6|14|8|8
904|20191118131209.097723|20191118131209.097734|20191118131209.097739|11|5|6|2|1
906|20191118131209.097734|20191118131209.097751|20191118131209.097757|17|6|11|17|18
908|20191118131209.097745|20191118131209.097761|20191118131209.097766|16|5|11|10|9
910|20191118131209.097757|20191118131209.097770|20191118131209.097778|13|8|12|9|12
912|20191118131209.097764|20191118131209.097790|20191118131209.097796|26|6|7|20|18
914|20191118131209.097773|20191118131209.097793|20191118131209.097798|20|5|9|3|2
916|20191118131209.097783|20191118131209.097808|20191118131209.097814|25|6|10|15|16
918|20191118131209.097793|20191118131209.097811|20191118131209.097816|18|5|10|3|2
920|20191118131209.097800|20191118131209.097816|20191118131209.097821|16|5|7|5|5
922|20191118131209.097804|20191118131209.097818|20191118131209.097823|14|5|4|2|2
925|20191118131209.097811|20191118131209.097827|20191118131209.097832|16|5|7|9|9
927|20191118131209.097818|20191118131209.097829|20191118131209.097834|11|5|7|2|2
929|20191118131209.097827|20191118131209.097846|20191118131209.097851|19|5|9|17|17
931|20191118131209.097840|20191118131209.097855|20191118131209.097861|15|6|13|9|10
933|20191118131209.097851|20191118131209.097864|20191118131209.097870|13|6|11|9|9
935|20191118131209.097858|20191118131209.097878|20191118131209.097884|20|6|7|14|14
937|20191118131209.097867|20191118131209.097880|20191118131209.097885|13|5|9|2|1
939|20191118131209.097872|20191118131209.097890|20191118131209.097895|18|5|5|10|10
941|20191118131209.097881|20191118131209.097892|20191118131209.097897|11|5|9|2|2
943|20191118131209.097889|20191118131209.097904|20191118131209.097910|15|6|8|12|13
945|20191118131209.097902|20191118131209.097920|20191118131209.097927|18|7|13|16|17
948|20191118131209.097916|20191118131209.097930|20191118131209.097936|14|6|14|10|9
950|20191118131209.097926|20191118131209.097940|20191118131209.097947|14|7|10|10|11
952|20191118131209.097933|20191118131209.097950|20191118131209.097955|17|5|7|10|8
954|20191118131209.097945|20191118131209.097959|20191118131209.097965|14|6|12|9|10
956|20191118131209.097953|20191118131209.097976|20191118131209.097982|23|6|8|17|17
958|20191118131209.097962|20191118131209.097979|20191118131209.097984|17|5|9|3|2
960|20191118131209.097968|20191118131209.097990|20191118131209.097996|22|6|6|11|12
962|20191118131209.097973|20191118131209.097993|20191118131209.097998|20|5|5|3|2
964|20191118131209.097980|20191118131209.097995|20191118131209.097999|15|4|7|2|1
966|20191118131209.097989|20191118131209.098005|20191118131209.098010|16|5|9|10|11
968|20191118131209.098002|20191118131209.098017|20191118131209.098023|15|6|13|12|13
970|20191118131209.098016|20191118131209.098025|20191118131209.098030|9|5|14|8|7
972|20191118131209.098023|20191118131209.098037|20191118131209.098043|14|6|7|12|13
974|20191118131209.098035|20191118131209.098047|20191118131209.098052|12|5|12|10|9
976|20191118131209.098039|20191118131209.098054|20191118131209.098059|15|5|4|7|7
978|20191118131209.098043|20191118131209.098056|20191118131209.098065|13|9|4|2|6
980|20191118131209.098050|20191118131209.098059|20191118131209.098068|9|9|7|3|3
982|20191118131209.098056|20191118131209.098066|20191118131209.098069|10|3|6|7|1
985|20191118131209.098060|20191118131209.098072|20191118131209.098078|12|6|4|6|9
987|20191118131209.098063|20191118131209.098074|20191118131209.098079|11|5|3|2|1
989|20191118131209.098069|20191118131209.098077|20191118131209.098081|8|4|6|3|2
991|20191118131209.098076|20191118131209.098082|20191118131209.098088|6|6|7|5|7
993|20191118131209.098081|20191118131209.098086|20191118131209.098090|5|4|5|4|2
995|20191118131209.098087|20191118131209.098101|20191118131209.098108|14|7|6|15|18
997|20191118131209.098093|20191118131209.098110|20191118131209.098116|17|6|6|9|8
999|20191118131209.098096|20191118131209.098112|20191118131209.098118|16|6|3|2|2
1001|20191118131209.098103|20191118131209.098121|20191118131209.098126|18|5|7|9|8
1003|20191118131209.098107|20191118131209.098122|20191118131209.098128|15|6|4|1|2
1005|20191118131209.098113|20191118131209.098131|20191118131209.098136|18|5|6|9|8
1007|20191118131209.098117|20191118131209.098133|20191118131209.098138|16|5|4|2|2
1009|20191118131209.098123|20191118131209.098141|20191118131209.098147|18|6|6|8|9
1011|20191118131209.098127|20191118131209.098143|20191118131209.098148|16|5|4|2|1
1014|20191118131209.098134|20191118131209.098151|20191118131209.098156|17|5|7|8|8
1016|20191118131209.098137|20191118131209.098152|20191118131209.098160|15|8|3|1|4
1018|20191118131209.098144|20191118131209.098157|20191118131209.098162|13|5|7|5|2
1020|20191118131209.098148|20191118131209.098158|20191118131209.098163|10|5|4|1|1
1022|20191118131209.098154|20191118131209.098161|20191118131209.098165|7|4|6|3|2
1024|20191118131209.098161|20191118131209.098175|20191118131209.098182|14|7|7|14|17
1026|20191118131209.098167|20191118131209.098505|20191118131209.098516|338|11|6|330|334
1028|20191118131209.098171|20191118131209.098509|20191118131209.098522|338|13|4|4|6
1030|20191118131209.098178|20191118131209.098516|20191118131209.098524|338|8|7|7|2
1032|20191118131209.098181|20191118131209.098517|20191118131209.098526|336|9|3|1|2
1034|20191118131209.098511|20191118131209.098520|20191118131209.098527|9|7|330|3|1
1039|20191118131209.098519|20191118131209.098533|20191118131209.098539|14|6|8|13|12
1041|20191118131209.098525|20191118131209.098540|20191118131209.098546|15|6|6|7|7
1043|20191118131209.098529|20191118131209.098542|20191118131209.098547|13|5|4|2|1
1045|20191118131209.098536|20191118131209.098545|20191118131209.098549|9|4|7|3|2
1047|20191118131209.098543|20191118131209.098551|20191118131209.098556|8|5|7|6|7
1049|20191118131209.098548|20191118131209.098555|20191118131209.098558|7|3|5|4|2
1051|20191118131209.098554|20191118131209.098569|20191118131209.098575|15|6|6|14|17
1053|20191118131209.098560|20191118131209.098576|20191118131209.098582|16|6|6|7|7
1055|20191118131209.098564|20191118131209.098578|20191118131209.098584|14|6|4|2|2
