/home/fonwin/f9utwf/block/logs/20191118/omstw.log.TwfChg.d5.txt
Count=10000|Abandoned=0|Rejected=0|Sending=10000|Queuing=0
ReqSNO|T0|T1|T2|(T1-T0)|(T2-T1)|T0-|T1-|T2-
336667|20191118131524.124354|20191118131524.124485|20191118131524.124550|131|65
336669|20191118131524.124372|20191118131524.124490|20191118131524.124553|118|63|18|5|3
336671|20191118131524.124377|20191118131524.124491|20191118131524.124554|114|63|5|1|1
336673|20191118131524.124382|20191118131524.124491|20191118131524.124556|109|65|5|0|2
336675|20191118131524.124386|20191118131524.124492|20191118131524.124557|106|65|4|1|1
336677|20191118131524.124402|20191118131524.124492|20191118131524.124559|90|67|16|0|2
336679|20191118131524.124406|20191118131524.124493|20191118131524.124560|87|67|4|1|1
336681|20191118131524.124409|20191118131524.124493|20191118131524.124561|84|68|3|0|1
336683|20191118131524.124424|20191118131524.124494|20191118131524.124571|70|77|15|1|10
336685|20191118131524.124428|20191118131524.124494|20191118131524.124572|66|78|4|0|1
336687|20191118131524.124432|20191118131524.124505|20191118131524.124573|73|68|4|11|1
336689|20191118131524.124434|20191118131524.124505|20191118131524.124574|71|69|2|0|1
336691|20191118131524.124436|20191118131524.124506|20191118131524.124576|70|70|2|1|2
336693|20191118131524.124437|20191118131524.124506|20191118131524.124577|69|71|1|0|1
336695|20191118131524.124438|20191118131524.124507|20191118131524.124578|69|71|1|1|1
336697|20191118131524.124439|20191118131524.124508|20191118131524.124580|69|72|1|1|2
336699|20191118131524.124440|20191118131524.124508|20191118131524.124581|68|73|1|0|1
336701|20191118131524.124441|20191118131524.124509|20191118131524.124582|68|73|1|1|1
336703|20191118131524.124442|20191118131524.124509|20191118131524.124585|67|76|1|0|3
336705|20191118131524.124443|20191118131524.124510|20191118131524.124587|67|77|1|1|2
336707|20191118131524.124444|20191118131524.124510|20191118131524.124588|66|78|1|0|1
336709|20191118131524.124445|20191118131524.124510|20191118131524.124589|65|79|1|0|1
336711|20191118131524.124446|20191118131524.124511|20191118131524.124591|65|80|1|1|2
336713|20191118131524.124447|20191118131524.124524|20191118131524.124592|77|68|1|13|1
336715|20191118131524.124448|20191118131524.124524|20191118131524.124593|76|69|1|0|1
336717|20191118131524.124448|20191118131524.124525|20191118131524.124594|77|69|0|1|1
336719|20191118131524.124449|20191118131524.124525|20191118131524.124595|76|70|1|0|1
336721|20191118131524.124450|20191118131524.124526|20191118131524.124596|76|70|1|1|1
336723|20191118131524.124451|20191118131524.124526|20191118131524.124597|75|71|1|0|1
336725|20191118131524.124452|20191118131524.124526|20191118131524.124599|74|73|1|0|2
336727|20191118131524.124453|20191118131524.124527|20191118131524.124600|74|73|1|1|1
336729|20191118131524.124454|20191118131524.124527|20191118131524.124601|73|74|1|0|1
336731|20191118131524.124455|20191118131524.124528|20191118131524.124602|73|74|1|1|1
336733|20191118131524.124456|20191118131524.124528|20191118131524.124603|72|75|1|0|1
336735|20191118131524.124456|20191118131524.124529|20191118131524.124604|73|75|0|1|1
336737|20191118131524.124457|20191118131524.124529|20191118131524.124605|72|76|1|0|1
336739|20191118131524.124458|20191118131524.124530|20191118131524.124606|72|76|1|1|1
336741|20191118131524.124460|20191118131524.124530|20191118131524.124608|70|78|2|0|2
336743|20191118131524.124461|20191118131524.124530|20191118131524.124609|69|79|1|0|1
336745|20191118131524.124462|20191118131524.124531|20191118131524.124610|69|79|1|1|1
336747|20191118131524.124463|20191118131524.124531|20191118131524.124611|68|80|1|0|1
336749|20191118131524.124464|20191118131524.124532|20191118131524.124612|68|80|1|1|1
336751|20191118131524.124465|20191118131524.124532|20191118131524.124612|67|80|1|0|0
336753|20191118131524.124466|20191118131524.124532|20191118131524.124614|66|82|1|0|2
336755|20191118131524.124467|20191118131524.124533|20191118131524.124615|66|82|1|1|1
336757|20191118131524.124468|20191118131524.124533|20191118131524.124615|65|82|1|0|0
336759|20191118131524.124470|20191118131524.124534|20191118131524.124616|64|82|2|1|1
336761|20191118131524.124480|20191118131524.124534|20191118131524.124617|54|83|10|0|1
336763|20191118131524.124488|20191118131524.124535|20191118131524.124619|47|84|8|1|2
336765|20191118131524.124492|20191118131524.124536|20191118131524.124620|44|84|4|1|1
336767|20191118131524.124496|20191118131524.124544|20191118131524.124621|48|77|4|8|1
336769|20191118131524.124500|20191118131524.124545|20191118131524.124622|45|77|4|1|1
336771|20191118131524.124508|20191118131524.124546|20191118131524.124623|38|77|8|1|1
336773|20191118131524.124511|20191118131524.124546|20191118131524.124623|35|77|3|0|0
336775|20191118131524.124524|20191118131524.124547|20191118131524.124633|23|86|13|1|10
336777|20191118131524.124528|20191118131524.124548|20191118131524.124634|20|86|4|1|1
336779|20191118131524.124531|20191118131524.124548|20191118131524.124635|17|87|3|0|1
336781|20191118131524.124534|20191118131524.124549|20191118131524.124636|15|87|3|1|1
336783|20191118131524.124538|20191118131524.124554|20191118131524.124637|16|83|4|5|1
336785|20191118131524.124541|20191118131524.124555|20191118131524.124638|14|83|3|1|1
336787|20191118131524.124550|20191118131524.124557|20191118131524.124639|7|82|9|2|1
336789|20191118131524.124556|20191118131524.124581|20191118131524.124640|25|59|6|24|1
336791|20191118131524.124575|20191118131524.124587|20191118131524.124641|12|54|19|6|1
336793|20191118131524.124578|20191118131524.124587|20191118131524.124642|9|55|3|0|1
336795|20191118131524.124585|20191118131524.124590|20191118131524.124643|5|53|7|3|1
336797|20191118131524.124591|20191118131524.124602|20191118131524.124647|11|45|6|12|4
336799|20191118131524.124596|20191118131524.124610|20191118131524.124648|14|38|5|8|1
336801|20191118131524.124600|20191118131524.124611|20191118131524.124649|11|38|4|1|1
336803|20191118131524.124606|20191118131524.124620|20191118131524.124650|14|30|6|9|1
336805|20191118131524.124617|20191118131524.124635|20191118131524.124651|18|16|11|15|1
336807|20191118131524.124634|20191118131524.124642|20191118131524.124653|8|11|17|7|2
336809|20191118131524.124640|20191118131524.124646|20191118131524.124654|6|8|6|4|1
336811|20191118131524.124644|20191118131524.124649|20191118131524.124655|5|6|4|3|1
336813|20191118131524.124651|20191118131524.124663|20191118131524.124671|12|8|7|14|16
336815|20191118131524.124656|20191118131524.124665|20191118131524.124672|9|7|5|2|1
336817|20191118131524.124661|20191118131524.124668|20191118131524.124674|7|6|5|3|2
336819|20191118131524.124666|20191118131524.124679|20191118131524.124685|13|6|5|11|11
336821|20191118131524.124672|20191118131524.124685|20191118131524.124697|13|12|6|6|12
336823|20191118131524.124675|20191118131524.124687|20191118131524.124698|12|11|3|2|1
336825|20191118131524.124682|20191118131524.124697|20191118131524.124700|15|3|7|10|2
336827|20191118131524.124699|20191118131524.124710|20191118131524.124717|11|7|17|13|17
336829|20191118131524.124704|20191118131524.124717|20191118131524.124737|13|20|5|7|20
336831|20191118131524.124708|20191118131524.124719|20191118131524.124739|11|20|4|2|2
336833|20191118131524.124714|20191118131524.124722|20191118131524.124740|8|18|6|3|1
336835|20191118131524.124719|20191118131524.124745|20191118131524.124759|26|14|5|23|19
336837|20191118131524.124723|20191118131524.124747|20191118131524.124761|24|14|4|2|2
336839|20191118131524.124737|20191118131524.124762|20191118131524.124768|25|6|14|15|7
336841|20191118131524.124742|20191118131524.124764|20191118131524.124773|22|9|5|2|5
336843|20191118131524.124759|20191118131524.124767|20191118131524.124776|8|9|17|3|3
336845|20191118131524.124766|20191118131524.124779|20191118131524.124784|13|5|7|12|8
336847|20191118131524.124772|20191118131524.124784|20191118131524.124794|12|10|6|5|10
336849|20191118131524.124776|20191118131524.124786|20191118131524.124795|10|9|4|2|1
336851|20191118131524.124782|20191118131524.124788|20191118131524.124797|6|9|6|2|2
336853|20191118131524.124788|20191118131524.124800|20191118131524.124805|12|5|6|12|8
336855|20191118131524.124793|20191118131524.124806|20191118131524.124811|13|5|5|6|6
336857|20191118131524.124797|20191118131524.124808|20191118131524.124813|11|5|4|2|2
336859|20191118131524.124803|20191118131524.124810|20191118131524.124815|7|5|6|2|2
336861|20191118131524.124809|20191118131524.124820|20191118131524.124825|11|5|6|10|10
336863|20191118131524.124814|20191118131524.124826|20191118131524.124832|12|6|5|6|7
336865|20191118131524.124818|20191118131524.124828|20191118131524.124833|10|5|4|2|1
336867|20191118131524.124824|20191118131524.124830|20191118131524.124834|6|4|6|2|1
336869|20191118131524.124829|20191118131524.124842|20191118131524.124847|13|5|5|12|13
336871|20191118131524.124834|20191118131524.124844|20191118131524.124849|10|5|5|2|2
336873|20191118131524.124839|20191118131524.124846|20191118131524.124850|7|4|5|2|1
336875|20191118131524.124845|20191118131524.124857|20191118131524.124863|12|6|6|11|13
336877|20191118131524.124850|20191118131524.124865|20191118131524.124870|15|5|5|8|7
336879|20191118131524.124854|20191118131524.124866|20191118131524.124871|12|5|4|1|1
