/home/fonwin/f9utwf/block/logs/20191118/omstw.log.TwfChg.d3.txt
Count=100|Abandoned=0|Rejected=0|Sending=100|Queuing=0
ReqSNO|T0|T1|T2|(T1-T0)|(T2-T1)|T0-|T1-|T2-
333479|20191118131451.712204|20191118131451.712211|20191118131451.712217|7|6|5|2|2
333481|20191118131451.712210|20191118131451.712218|20191118131451.712224|8|6|6|7|7
333483|20191118131451.712213|20191118131451.712221|20191118131451.712226|8|5|3|3|2
333485|20191118131451.712219|20191118131451.712226|20191118131451.712232|7|6|6|5|6
333487|20191118131451.712224|20191118131451.712229|20191118131451.712234|5|5|5|3|2
333489|20191118131451.712229|20191118131451.712242|20191118131451.712259|13|17|5|13|25
333491|20191118131451.712234|20191118131451.712257|20191118131451.712261|23|4|5|15|2
333493|20191118131451.712238|20191118131451.712261|20191118131451.712266|23|5|4|4|5
333495|20191118131451.712258|20191118131451.712264|20191118131451.712268|6|4|20|3|2
333497|20191118131451.712263|20191118131451.712269|20191118131451.712279|6|10|5|5|11
333499|20191118131451.712267|20191118131451.712272|20191118131451.712281|5|9|4|3|2
333501|20191118131451.712272|20191118131451.712283|20191118131451.712289|11|6|5|11|8
333503|20191118131451.712277|20191118131451.712289|20191118131451.712294|12|5|5|6|5
333505|20191118131451.712280|20191118131451.712291|20191118131451.712296|11|5|3|2|2
333507|20191118131451.712286|20191118131451.712293|20191118131451.712298|7|5|6|2|2
333509|20191118131451.712292|20191118131451.712327|20191118131451.712333|35|6|6|34|35
333511|20191118131451.712298|20191118131451.712336|20191118131451.712345|38|9|6|9|12
333513|20191118131451.712301|20191118131451.712338|20191118131451.712347|37|9|3|2|2
333515|20191118131451.712329|20191118131451.712345|20191118131451.712348|16|3|28|7|1
333517|20191118131451.712333|20191118131451.712346|20191118131451.712350|13|4|4|1|2
333519|20191118131451.712339|20191118131451.712350|20191118131451.712355|11|5|6|4|5
333521|20191118131451.712342|20191118131451.712352|20191118131451.712357|10|5|3|2|2
333523|20191118131451.712349|20191118131451.712354|20191118131451.712358|5|4|7|2|1
333525|20191118131451.712355|20191118131451.712379|20191118131451.712385|24|6|6|25|27
333527|20191118131451.712359|20191118131451.712389|20191118131451.712395|30|6|4|10|10
333529|20191118131451.712363|20191118131451.712391|20191118131451.712396|28|5|4|2|1
333531|20191118131451.712378|20191118131451.712392|20191118131451.712398|14|6|15|1|2
333533|20191118131451.712382|20191118131451.712399|20191118131451.712405|17|6|4|7|7
333535|20191118131451.712385|20191118131451.712401|20191118131451.712407|16|6|3|2|2
333537|20191118131451.712392|20191118131451.712407|20191118131451.712424|15|17|7|6|17
333539|20191118131451.712396|20191118131451.712409|20191118131451.712425|13|16|4|2|1
333541|20191118131451.712403|20191118131451.712429|20191118131451.712435|26|6|7|20|10
333543|20191118131451.712409|20191118131451.712431|20191118131451.712437|22|6|6|2|2
333545|20191118131451.712430|20191118131451.712438|20191118131451.712444|8|6|21|7|7
333547|20191118131451.712436|20191118131451.712447|20191118131451.712453|11|6|6|9|9
333549|20191118131451.712440|20191118131451.712454|20191118131451.712461|14|7|4|7|8
333551|20191118131451.712444|20191118131451.712456|20191118131451.712463|12|7|4|2|2
333553|20191118131451.712450|20191118131451.712458|20191118131451.712465|8|7|6|2|2
333555|20191118131451.712456|20191118131451.712462|20191118131451.712466|6|4|6|4|1
333557|20191118131451.712460|20191118131451.712465|20191118131451.712468|5|3|4|3|2
333559|20191118131451.712467|20191118131451.712478|20191118131451.712484|11|6|7|13|16
333561|20191118131451.712472|20191118131451.712486|20191118131451.712491|14|5|5|8|7
333563|20191118131451.712475|20191118131451.712487|20191118131451.712493|12|6|3|1|2
333565|20191118131451.712482|20191118131451.712489|20191118131451.712495|7|6|7|2|2
Spend(us)|568|452|385
Avg(us)|5.68|4.52|3.85
T1(last)-T0(first)=575/100|Avg=5.75
T2(last)-T0(first)=581/100|Avg=5.81
T2(last)-T1(first)=458/100|Avg=4.58
T1-T0|50%=22|75%=66|90%=73|99%=123|99.9%=123|99.99%=123|Worst=107|112|123|
T2-T1|50%=28|75%=80|90%=88|99%=93|99.9%=93|99.99%=93|Worst=91|93|93|
T0-|50%=5|75%=6|90%=9|99%=28|99.9%=28|99.99%=28|Worst=21|28|28|
T1-|50%=2|75%=7|90%=13|99%=34|99.9%=34|99.99%=34|Worst=21|25|34|
T2-|50%=2|75%=2|90%=10|99%=35|99.9%=35|99.99%=35|Worst=25|27|35|
