/home/fonwin/f9utwf/block/logs/20191118/omstw.log.TwfChg.d4.txt
Count=1000|Abandoned=0|Rejected=0|Sending=1000|Queuing=0
ReqSNO|T0|T1|T2|(T1-T0)|(T2-T1)|T0-|T1-|T2-
333795|20191118131511.560899|20191118131511.560923|20191118131511.560930|24|7|4|9|10
333797|20191118131511.560919|20191118131511.560928|20191118131511.560934|9|6|20|5|4
333799|20191118131511.560924|20191118131511.560935|20191118131511.560940|11|5|5|7|6
333801|20191118131511.560928|20191118131511.560942|20191118131511.560948|14|6|4|7|8
333803|20191118131511.560931|20191118131511.560943|20191118131511.560950|12|7|3|1|2
333805|20191118131511.560939|20191118131511.560946|20191118131511.560951|7|5|8|3|1
333807|20191118131511.560945|20191118131511.560958|20191118131511.560964|13|6|6|12|13
333809|20191118131511.560950|20191118131511.560964|20191118131511.560977|14|13|5|6|13
333811|20191118131511.560954|20191118131511.560966|20191118131511.560979|12|13|4|2|2
333813|20191118131511.560960|20191118131511.560976|20191118131511.560981|16|5|6|10|2
333815|20191118131511.560978|20191118131511.560991|20191118131511.560996|13|5|18|15|15
333817|20191118131511.560983|20191118131511.561000|20191118131511.561006|17|6|5|9|10
333819|20191118131511.560987|20191118131511.561002|20191118131511.561007|15|5|4|2|1
333821|20191118131511.560993|20191118131511.561010|20191118131511.561015|17|5|6|8|8
333823|20191118131511.560997|20191118131511.561011|20191118131511.561017|14|6|4|1|2
333825|20191118131511.561003|20191118131511.561017|20191118131511.561021|14|4|6|6|4
333827|20191118131511.561006|20191118131511.561019|20191118131511.561023|13|4|3|2|2
333829|20191118131511.561013|20191118131511.561022|20191118131511.561025|9|3|7|3|2
333831|20191118131511.561018|20191118131511.561039|20191118131511.561044|21|5|5|17|19
333833|20191118131511.561022|20191118131511.561042|20191118131511.561046|20|4|4|3|2
333835|20191118131511.561039|20191118131511.561047|20191118131511.561058|8|11|17|5|12
333837|20191118131511.561044|20191118131511.561050|20191118131511.561060|6|10|5|3|2
333839|20191118131511.561050|20191118131511.561062|20191118131511.561068|12|6|6|12|8
333841|20191118131511.561055|20191118131511.561069|20191118131511.561074|14|5|5|7|6
333843|20191118131511.561059|20191118131511.561071|20191118131511.561076|12|5|4|2|2
333845|20191118131511.561065|20191118131511.561074|20191118131511.561078|9|4|6|3|2
333847|20191118131511.561071|20191118131511.561081|20191118131511.561088|10|7|6|7|10
333849|20191118131511.561074|20191118131511.561087|20191118131511.561090|13|3|3|6|2
333851|20191118131511.561078|20191118131511.561089|20191118131511.561092|11|3|4|2|2
333853|20191118131511.561084|20191118131511.561091|20191118131511.561094|7|3|6|2|2
333855|20191118131511.561091|20191118131511.561103|20191118131511.561108|12|5|7|12|14
333857|20191118131511.561095|20191118131511.561110|20191118131511.561115|15|5|4|7|7
333859|20191118131511.561099|20191118131511.561112|20191118131511.561117|13|5|4|2|2
333861|20191118131511.561106|20191118131511.561114|20191118131511.561118|8|4|7|2|1
333863|20191118131511.561111|20191118131511.561121|20191118131511.561126|10|5|5|7|8
333865|20191118131511.561115|20191118131511.561126|20191118131511.561131|11|5|4|5|5
333867|20191118131511.561118|20191118131511.561128|20191118131511.561133|10|5|3|2|2
333869|20191118131511.561124|20191118131511.561130|20191118131511.561135|6|5|6|2|2
333871|20191118131511.561129|20191118131511.561142|20191118131511.561147|13|5|5|12|12
333873|20191118131511.561134|20191118131511.561148|20191118131511.561153|14|5|5|6|6
333875|20191118131511.561138|20191118131511.561149|20191118131511.561155|11|6|4|1|2
333877|20191118131511.561145|20191118131511.561151|20191118131511.561156|6|5|7|2|1
333879|20191118131511.561151|20191118131511.561163|20191118131511.561168|12|5|6|12|12
333881|20191118131511.561156|20191118131511.561169|20191118131511.561174|13|5|5|6|6
333883|20191118131511.561159|20191118131511.561171|20191118131511.561176|12|5|3|2|2
333885|20191118131511.561165|20191118131511.561173|20191118131511.561178|8|5|6|2|2
333887|20191118131511.561171|20191118131511.561178|20191118131511.561184|7|6|6|5|6
333889|20191118131511.561174|20191118131511.561181|20191118131511.561185|7|4|3|3|1
333891|20191118131511.561180|20191118131511.561186|20191118131511.561191|6|5|6|5|6
333893|20191118131511.561184|20191118131511.561189|20191118131511.561193|5|4|4|3|2
333895|20191118131511.561190|20191118131511.561203|20191118131511.561210|13|7|6|14|17
333897|20191118131511.561194|20191118131511.561205|20191118131511.561212|11|7|4|2|2
333899|20191118131511.561199|20191118131511.561208|20191118131511.561213|9|5|5|3|1
333901|20191118131511.561205|20191118131511.561213|20191118131511.561216|8|3|6|5|3
333903|20191118131511.561209|20191118131511.561216|20191118131511.561220|7|4|4|3|4
333905|20191118131511.561214|20191118131511.561222|20191118131511.561227|8|5|5|6|7
333907|20191118131511.561218|20191118131511.561225|20191118131511.561229|7|4|4|3|2
333909|20191118131511.561223|20191118131511.561230|20191118131511.561235|7|5|5|5|6
333911|20191118131511.561227|20191118131511.561233|20191118131511.561237|6|4|4|3|2
333913|20191118131511.561233|20191118131511.561245|20191118131511.561251|12|6|6|12|14
333915|20191118131511.561238|20191118131511.561247|20191118131511.561253|9|6|5|2|2
333917|20191118131511.561242|20191118131511.561250|20191118131511.561254|8|4|4|3|1
333919|20191118131511.561248|20191118131511.561254|20191118131511.561259|6|5|6|4|5
333921|20191118131511.561252|20191118131511.561258|20191118131511.561260|6|2|4|4|1
333923|20191118131511.561258|20191118131511.561269|20191118131511.561275|11|6|6|11|15
333925|20191118131511.561263|20191118131511.561276|20191118131511.561281|13|5|5|7|6
333927|20191118131511.561267|20191118131511.561277|20191118131511.561282|10|5|4|1|1
333929|20191118131511.561273|20191118131511.561279|20191118131511.561284|6|5|6|2|2
333931|20191118131511.561279|20191118131511.561290|20191118131511.561296|11|6|6|11|12
333933|20191118131511.561284|20191118131511.561299|20191118131511.561305|15|6|5|9|9
333935|20191118131511.561287|20191118131511.561301|20191118131511.561306|14|5|3|2|1
333937|20191118131511.561293|20191118131511.561307|20191118131511.561312|14|5|6|6|6
333939|20191118131511.561296|20191118131511.561308|20191118131511.561314|12|6|3|1|2
333941|20191118131511.561302|20191118131511.561310|20191118131511.561316|8|6|6|2|2
333943|20191118131511.561309|20191118131511.561315|20191118131511.561321|6|6|7|5|5
333945|20191118131511.561313|20191118131511.561318|20191118131511.561323|5|5|4|3|2
333947|20191118131511.561319|20191118131511.561332|20191118131511.561338|13|6|6|14|15
333949|20191118131511.561324|20191118131511.561339|20191118131511.561344|15|5|5|7|6
333951|20191118131511.561328|20191118131511.561340|20191118131511.561346|12|6|4|1|2
333953|20191118131511.561335|20191118131511.561342|20191118131511.561347|7|5|7|2|1
333955|20191118131511.561340|20191118131511.561348|20191118131511.561352|8|4|5|6|5
333957|20191118131511.561344|20191118131511.561350|20191118131511.561354|6|4|4|2|2
333959|20191118131511.561349|20191118131511.561376|20191118131511.561382|27|6|5|26|28
333961|20191118131511.561355|20191118131511.561386|20191118131511.561391|31|5|6|10|9
333963|20191118131511.561358|20191118131511.561387|20191118131511.561393|29|6|3|1|2
333965|20191118131511.561371|20191118131511.561388|20191118131511.561395|17|7|13|1|2
