/home/fonwin/f9utwf/busy/logs/20191118/omstw.log.TwfNew.g4.txt
Count=1000|Abandoned=0|Rejected=0|Sending=1000|Queuing=0
ReqSNO|T0|T1|T2|(T1-T0)|(T2-T1)|T0-|T1-|T2-
768|20191118094018.786319|20191118094018.786333|20191118094018.786335|14|2|5|8|8
770|20191118094018.786322|20191118094018.786334|20191118094018.786337|12|3|3|1|2
772|20191118094018.786328|20191118094018.786370|20191118094018.786373|42|3|6|36|36
774|20191118094018.786334|20191118094018.786372|20191118094018.786374|38|2|6|2|1
776|20191118094018.786337|20191118094018.786373|20191118094018.786375|36|2|3|1|1
778|20191118094018.786341|20191118094018.786373|20191118094018.786376|32|3|4|0|1
780|20191118094018.786365|20191118094018.786379|20191118094018.786381|14|2|24|6|5
782|20191118094018.786372|20191118094018.786380|20191118094018.786382|8|2|7|1|1
784|20191118094018.786380|20191118094018.786417|20191118094018.786419|37|2|8|37|37
786|20191118094018.786395|20191118094018.786418|20191118094018.786421|23|3|15|1|2
788|20191118094018.786403|20191118094018.786419|20191118094018.786422|16|3|8|1|1
790|20191118094018.786414|20191118094018.786435|20191118094018.786437|21|2|11|16|15
792|20191118094018.786427|20191118094018.786444|20191118094018.786447|17|3|13|9|10
794|20191118094018.786434|20191118094018.786451|20191118094018.786454|17|3|7|7|7
796|20191118094018.786444|20191118094018.786460|20191118094018.786463|16|3|10|9|9
798|20191118094018.786455|20191118094018.786469|20191118094018.786472|14|3|11|9|9
800|20191118094018.786467|20191118094018.786483|20191118094018.786485|16|2|12|14|13
802|20191118094018.786481|20191118094018.786504|20191118094018.786507|23|3|14|21|22
804|20191118094018.786499|20191118094018.786520|20191118094018.786523|21|3|18|16|16
806|20191118094018.786509|20191118094018.786522|20191118094018.786524|13|2|10|2|1
808|20191118094018.786513|20191118094018.786538|20191118094018.786541|25|3|4|16|17
810|20191118094018.786522|20191118094018.786540|20191118094018.786542|18|2|9|2|1
812|20191118094018.786529|20191118094018.786547|20191118094018.786549|18|2|7|7|7
814|20191118094018.786537|20191118094018.786548|20191118094018.786551|11|3|8|1|2
816|20191118094018.786549|20191118094018.786566|20191118094018.786569|17|3|12|18|18
818|20191118094018.786561|20191118094018.786576|20191118094018.786579|15|3|12|10|10
820|20191118094018.786572|20191118094018.786584|20191118094018.786586|12|2|11|8|7
822|20191118094018.786582|20191118094018.786596|20191118094018.786598|14|2|10|12|12
824|20191118094018.786587|20191118094018.786609|20191118094018.786611|22|2|5|13|13
826|20191118094018.786599|20191118094018.786616|20191118094018.786619|17|3|12|7|8
828|20191118094018.786607|20191118094018.786617|20191118094018.786620|10|3|8|1|1
830|20191118094018.786618|20191118094018.786635|20191118094018.786638|17|3|11|18|18
832|20191118094018.786628|20191118094018.786650|20191118094018.786652|22|2|10|15|14
834|20191118094018.786639|20191118094018.786651|20191118094018.786653|12|2|11|1|1
836|20191118094018.786648|20191118094018.786666|20191118094018.786668|18|2|9|15|15
838|20191118094018.786661|20191118094018.786674|20191118094018.786688|13|14|13|8|20
840|20191118094018.786673|20191118094018.786689|20191118094018.786692|16|3|12|15|4
842|20191118094018.786691|20191118094018.786718|20191118094018.786720|27|2|18|29|28
844|20191118094018.786705|20191118094018.786719|20191118094018.786721|14|2|14|1|1
846|20191118094018.786719|20191118094018.786742|20191118094018.786744|23|2|14|23|23
848|20191118094018.786735|20191118094018.786756|20191118094018.786758|21|2|16|14|14
850|20191118094018.786746|20191118094018.786757|20191118094018.786760|11|3|11|1|2
852|20191118094018.786754|20191118094018.786773|20191118094018.786775|19|2|8|16|15
854|20191118094018.786767|20191118094018.786785|20191118094018.786787|18|2|13|12|12
856|20191118094018.786781|20191118094018.786795|20191118094018.786798|14|3|14|10|11
858|20191118094018.786790|20191118094018.786811|20191118094018.786813|21|2|9|16|15
860|20191118094018.786805|20191118094018.786837|20191118094018.786840|32|3|15|26|27
862|20191118094018.786821|20191118094018.786838|20191118094018.786841|17|3|16|1|1
864|20191118094018.786830|20191118094018.786852|20191118094018.786854|22|2|9|14|13
866|20191118094018.786840|20191118094018.786853|20191118094018.786855|13|2|10|1|1
868|20191118094018.786849|20191118094018.786868|20191118094018.786870|19|2|9|15|15
870|20191118094018.786862|20191118094018.786876|20191118094018.786878|14|2|13|8|8
872|20191118094018.786873|20191118094018.786886|20191118094018.786889|13|3|11|10|11
874|20191118094018.786879|20191118094018.786894|20191118094018.786897|15|3|6|8|8
876|20191118094018.786891|20191118094018.786904|20191118094018.786906|13|2|12|10|9
878|20191118094018.786898|20191118094018.786912|20191118094018.786915|14|3|7|8|9
880|20191118094018.786909|20191118094018.786922|20191118094018.786924|13|2|11|10|9
882|20191118094018.786917|20191118094018.786931|20191118094018.786933|14|2|8|9|9
884|20191118094018.786928|20191118094018.786941|20191118094018.786943|13|2|11|10|10
886|20191118094018.786934|20191118094018.786949|20191118094018.786952|15|3|6|8|9
888|20191118094018.786946|20191118094018.786960|20191118094018.786962|14|2|12|11|10
890|20191118094018.786953|20191118094018.786968|20191118094018.786971|15|3|7|8|9
892|20191118094018.786966|20191118094018.786979|20191118094018.786982|13|3|13|11|11
894|20191118094018.786971|20191118094018.786988|20191118094018.786991|17|3|5|9|9
896|20191118094018.786982|20191118094018.787000|20191118094018.787002|18|2|11|12|11
898|20191118094018.786991|20191118094018.787001|20191118094018.787003|10|2|9|1|1
900|20191118094018.787000|20191118094018.787016|20191118094018.787018|16|2|9|15|15
902|20191118094018.787011|20191118094018.787033|20191118094018.787035|22|2|11|17|17
904|20191118094018.787025|20191118094018.787040|20191118094018.787042|15|2|14|7|7
906|20191118094018.787032|20191118094018.787048|20191118094018.787051|16|3|7|8|9
908|20191118094018.787043|20191118094018.787057|20191118094018.787059|14|2|11|9|8
910|20191118094018.787054|20191118094018.787070|20191118094018.787072|16|2|11|13|13
912|20191118094018.787068|20191118094018.787086|20191118094018.787089|18|3|14|16|17
914|20191118094018.787082|20191118094018.787104|20191118094018.787107|22|3|14|18|18
916|20191118094018.787095|20191118094018.787105|20191118094018.787108|10|3|13|1|1
918|20191118094018.787104|20191118094018.787121|20191118094018.787123|17|2|9|16|15
920|20191118094018.787116|20191118094018.787135|20191118094018.787137|19|2|12|14|14
922|20191118094018.787130|20191118094018.787151|20191118094018.787153|21|2|14|16|16
924|20191118094018.787137|20191118094018.787152|20191118094018.787155|15|3|7|1|2
926|20191118094018.787153|20191118094018.787169|20191118094018.787171|16|2|16|17|16
928|20191118094018.787163|20191118094018.787178|20191118094018.787181|15|3|10|9|10
930|20191118094018.787175|20191118094018.787187|20191118094018.787192|12|5|12|9|11
932|20191118094018.787182|20191118094018.787212|20191118094018.787217|30|5|7|25|25
935|20191118094018.787196|20191118094018.787231|20191118094018.787236|35|5|14|19|19
937|20191118094018.787226|20191118094018.787239|20191118094018.787242|13|3|30|8|6
939|20191118094018.787237|20191118094018.787250|20191118094018.787253|13|3|11|11|11
941|20191118094018.787244|20191118094018.787265|20191118094018.787268|21|3|7|15|15
943|20191118094018.787253|20191118094018.787267|20191118094018.787269|14|2|9|2|1
945|20191118094018.787262|20191118094018.787282|20191118094018.787285|20|3|9|15|16
947|20191118094018.787277|20191118094018.787290|20191118094018.787293|13|3|15|8|8
949|20191118094018.787287|20191118094018.787300|20191118094018.787302|13|2|10|10|9
951|20191118094018.787294|20191118094018.787308|20191118094018.787311|14|3|7|8|9
953|20191118094018.787305|20191118094018.787317|20191118094018.787321|12|4|11|9|10
955|20191118094018.787311|20191118094018.787335|20191118094018.787338|24|3|6|18|17
957|20191118094018.787327|20191118094018.787343|20191118094018.787346|16|3|16|8|8
959|20191118094018.787334|20191118094018.787345|20191118094018.787347|11|2|7|2|1
961|20191118094018.787346|20191118094018.787364|20191118094018.787367|18|3|12|19|20
963|20191118094018.787361|20191118094018.787380|20191118094018.787383|19|3|15|16|16
965|20191118094018.787373|20191118094018.787388|20191118094018.787391|15|3|12|8|8
967|20191118094018.787379|20191118094018.787400|20191118094018.787402|21|2|6|12|11
969|20191118094018.787390|20191118094018.787401|20191118094018.787403|11|2|11|1|1
971|20191118094018.787400|20191118094018.787419|20191118094018.787423|19|4|10|18|20
973|20191118094018.787413|20191118094018.787436|20191118094018.787439|23|3|13|17|16
975|20191118094018.787428|20191118094018.787445|20191118094018.787448|17|3|15|9|9
977|20191118094018.787435|20191118094018.787446|20191118094018.787449|11|3|7|1|1
980|20191118094018.787451|20191118094018.787480|20191118094018.787483|29|3|16|34|34
982|20191118094018.787460|20191118094018.787481|20191118094018.787485|21|4|9|1|2
984|20191118094018.787467|20191118094018.787482|20191118094018.787486|15|4|7|1|1
986|20191118094018.787477|20191118094018.787497|20191118094018.787500|20|3|10|15|14
988|20191118094018.787492|20191118094018.787511|20191118094018.787515|19|4|15|14|15
990|20191118094018.787501|20191118094018.787512|20191118094018.787516|11|4|9|1|1
992|20191118094018.787506|20191118094018.787519|20191118094018.787521|13|2|5|7|5
994|20191118094018.787518|20191118094018.787535|20191118094018.787537|17|2|12|16|16
996|20191118094018.787524|20191118094018.787543|20191118094018.787545|19|2|6|8|8
998|20191118094018.787533|20191118094018.787544|20191118094018.787547|11|3|9|1|2
1000|20191118094018.787544|20191118094018.787559|20191118094018.787561|15|2|11|15|14
1002|20191118094018.787554|20191118094018.787574|20191118094018.787577|20|3|10|15|16
1004|20191118094018.787568|20191118094018.787592|20191118094018.787595|24|3|14|18|18
1006|20191118094018.787576|20191118094018.787593|20191118094018.787596|17|3|8|1|1
1008|20191118094018.787583|20191118094018.787600|20191118094018.787602|17|2|7|7|6
1010|20191118094018.787591|20191118094018.787611|20191118094018.787614|20|3|8|11|12
1012|20191118094018.787602|20191118094018.787612|20191118094018.787616|10|4|11|1|2
1014|20191118094018.787612|20191118094018.787629|20191118094018.787631|17|2|10|17|15
1016|20191118094018.787624|20191118094018.787638|20191118094018.787640|14|2|12|9|9
1018|20191118094018.787634|20191118094018.787647|20191118094018.787649|13|2|10|9|9
1020|20191118094018.787641|20191118094018.787656|20191118094018.787658|15|2|7|9|9
1022|20191118094018.787652|20191118094018.787665|20191118094018.787668|13|3|11|9|10
1024|20191118094018.787659|20191118094018.787674|20191118094018.787676|15|2|7|9|8
1026|20191118094018.787671|20191118094018.787683|20191118094018.787685|12|2|12|9|9
1028|20191118094018.787677|20191118094018.787691|20191118094018.787693|14|2|6|8|8
1030|20191118094018.787688|20191118094018.787701|20191118094018.787703|13|2|11|10|10
1032|20191118094018.787695|20191118094018.787717|20191118094018.787733|22|16|7|16|30
1034|20191118094018.787710|20191118094018.787737|20191118094018.787740|27|3|15|20|7
1036|20191118094018.787717|20191118094018.787746|20191118094018.787748|29|2|7|9|8
1038|20191118094018.787741|20191118094018.787756|20191118094018.787759|15|3|24|10|11
