/home/fonwin/f9utwf/busy/logs/20191118/omstw.log.TwfNew.g3.txt
Count=100|Abandoned=0|Rejected=0|Sending=100|Queuing=0
ReqSNO|T0|T1|T2|(T1-T0)|(T2-T1)|T0-|T1-|T2-
186|20191118094011.524264|20191118094011.524273|20191118094011.524275|9|2|9|1|1
188|20191118094011.524274|20191118094011.524285|20191118094011.524287|11|2|10|12|12
190|20191118094011.524280|20191118094011.524292|20191118094011.524295|12|3|6|7|8
192|20191118094011.524292|20191118094011.524305|20191118094011.524307|13|2|12|13|12
194|20191118094011.524297|20191118094011.524312|20191118094011.524314|15|2|5|7|7
196|20191118094011.524301|20191118094011.524313|20191118094011.524316|12|3|4|1|2
198|20191118094011.524309|20191118094011.524316|20191118094011.524317|7|1|8|3|1
200|20191118094011.524315|20191118094011.524326|20191118094011.524328|11|2|6|10|11
202|20191118094011.524321|20191118094011.524328|20191118094011.524340|7|12|6|2|12
204|20191118094011.524340|20191118094011.524353|20191118094011.524356|13|3|19|25|16
206|20191118094011.524345|20191118094011.524364|20191118094011.524367|19|3|5|11|11
208|20191118094011.524348|20191118094011.524365|20191118094011.524368|17|3|3|1|1
210|20191118094011.524356|20191118094011.524366|20191118094011.524369|10|3|8|1|1
212|20191118094011.524364|20191118094011.524373|20191118094011.524375|9|2|8|7|6
214|20191118094011.524370|20191118094011.524391|20191118094011.524393|21|2|6|18|18
216|20191118094011.524383|20191118094011.524392|20191118094011.524394|9|2|13|1|1
218|20191118094011.524391|20191118094011.524406|20191118094011.524409|15|3|8|14|15
220|20191118094011.524401|20191118094011.524420|20191118094011.524423|19|3|10|14|14
222|20191118094011.524412|20191118094011.524422|20191118094011.524424|10|2|11|2|1
224|20191118094011.524421|20191118094011.524438|20191118094011.524440|17|2|9|16|16
226|20191118094011.524433|20191118094011.524446|20191118094011.524448|13|2|12|8|8
228|20191118094011.524444|20191118094011.524455|20191118094011.524457|11|2|11|9|9
230|20191118094011.524450|20191118094011.524464|20191118094011.524467|14|3|6|9|10
232|20191118094011.524461|20191118094011.524473|20191118094011.524476|12|3|11|9|9
Spend(us)|932|886|877
Avg(us)|9.32|8.86|8.77
T1(last)-T0(first)=944/100|Avg=9.44
T2(last)-T0(first)=947/100|Avg=9.47
T2(last)-T1(first)=889/100|Avg=8.89
T1-T0|50%=15|75%=20|90%=26|99%=58|99.9%=58|99.99%=58|Worst=41|45|58|
T2-T1|50%=3|75%=3|90%=6|99%=15|99.9%=15|99.99%=15|Worst=12|12|15|
T0-|50%=8|75%=12|90%=16|99%=27|99.9%=27|99.99%=27|Worst=22|27|27|
T1-|50%=8|75%=14|90%=18|99%=39|99.9%=39|99.99%=39|Worst=29|32|39|
T2-|50%=9|75%=14|90%=18|99%=41|99.9%=41|99.99%=41|Worst=30|32|41|
