/home/fonwin/f9utwf/busy/logs/20191118/omstw.log.TwfChg.d5.txt
Count=10000|Abandoned=0|Rejected=0|Sending=10000|Queuing=0
ReqSNO|T0|T1|T2|(T1-T0)|(T2-T1)|T0-|T1-|T2-
336889|20191118094407.815350|20191118094407.815361|20191118094407.815363|11|2|6|6|6
336891|20191118094407.815353|20191118094407.815362|20191118094407.815364|9|2|3|1|1
336893|20191118094407.815359|20191118094407.815364|20191118094407.815366|5|2|6|2|2
336895|20191118094407.815366|20191118094407.815378|20191118094407.815380|12|2|7|14|14
336897|20191118094407.815371|20191118094407.815385|20191118094407.815387|14|2|5|7|7
336899|20191118094407.815375|20191118094407.815386|20191118094407.815388|11|2|4|1|1
336901|20191118094407.815382|20191118094407.815393|20191118094407.815395|11|2|7|7|7
336903|20191118094407.815391|20191118094407.815398|20191118094407.815400|7|2|9|5|5
336905|20191118094407.815395|20191118094407.815404|20191118094407.815406|9|2|4|6|6
336907|20191118094407.815404|20191118094407.815417|20191118094407.815419|13|2|9|13|13
336909|20191118094407.815410|20191118094407.815422|20191118094407.815424|12|2|6|5|5
336911|20191118094407.815413|20191118094407.815423|20191118094407.815425|10|2|3|1|1
336913|20191118094407.815420|20191118094407.815425|20191118094407.815426|5|1|7|2|1
336915|20191118094407.815426|20191118094407.815439|20191118094407.815441|13|2|6|14|15
336917|20191118094407.815431|20191118094407.815444|20191118094407.815446|13|2|5|5|5
336919|20191118094407.815435|20191118094407.815445|20191118094407.815447|10|2|4|1|1
336921|20191118094407.815442|20191118094407.815447|20191118094407.815449|5|2|7|2|2
336923|20191118094407.815449|20191118094407.815461|20191118094407.815463|12|2|7|14|14
336925|20191118094407.815454|20191118094407.815466|20191118094407.815468|12|2|5|5|5
336927|20191118094407.815457|20191118094407.815467|20191118094407.815469|10|2|3|1|1
336929|20191118094407.815464|20191118094407.815469|20191118094407.815471|5|2|7|2|2
336931|20191118094407.815470|20191118094407.815482|20191118094407.815484|12|2|6|13|13
336933|20191118094407.815475|20191118094407.815487|20191118094407.815489|12|2|5|5|5
336935|20191118094407.815478|20191118094407.815488|20191118094407.815490|10|2|3|1|1
336937|20191118094407.815485|20191118094407.815490|20191118094407.815492|5|2|7|2|2
336939|20191118094407.815491|20191118094407.815501|20191118094407.815503|10|2|6|11|11
336941|20191118094407.815496|20191118094407.815507|20191118094407.815509|11|2|5|6|6
336943|20191118094407.815499|20191118094407.815507|20191118094407.815510|8|3|3|0|1
336945|20191118094407.815505|20191118094407.815509|20191118094407.815511|4|2|6|2|1
336947|20191118094407.815511|20191118094407.815524|20191118094407.815530|13|6|6|15|19
336949|20191118094407.815516|20191118094407.815528|20191118094407.815532|12|4|5|4|2
336951|20191118094407.815519|20191118094407.815529|20191118094407.815533|10|4|3|1|1
336953|20191118094407.815526|20191118094407.815531|20191118094407.815534|5|3|7|2|1
336955|20191118094407.815533|20191118094407.815558|20191118094407.815560|25|2|7|27|26
336957|20191118094407.815538|20191118094407.815564|20191118094407.815566|26|2|5|6|6
336959|20191118094407.815541|20191118094407.815565|20191118094407.815567|24|2|3|1|1
336961|20191118094407.815558|20191118094407.815566|20191118094407.815569|8|3|17|1|2
336963|20191118094407.815562|20191118094407.815568|20191118094407.815570|6|2|4|2|1
336965|20191118094407.815568|20191118094407.815579|20191118094407.815581|11|2|6|11|11
336967|20191118094407.815573|20191118094407.815584|20191118094407.815587|11|3|5|5|6
336969|20191118094407.815577|20191118094407.815585|20191118094407.815588|8|3|4|1|1
336971|20191118094407.815583|20191118094407.815588|20191118094407.815590|5|2|6|3|2
336973|20191118094407.815589|20191118094407.815601|20191118094407.815603|12|2|6|13|13
336975|20191118094407.815593|20191118094407.815606|20191118094407.815608|13|2|4|5|5
336977|20191118094407.815597|20191118094407.815607|20191118094407.815610|10|3|4|1|2
336979|20191118094407.815604|20191118094407.815609|20191118094407.815611|5|2|7|2|1
336981|20191118094407.815610|20191118094407.815621|20191118094407.815623|11|2|6|12|12
336983|20191118094407.815615|20191118094407.815627|20191118094407.815629|12|2|5|6|6
336985|20191118094407.815619|20191118094407.815628|20191118094407.815630|9|2|4|1|1
336987|20191118094407.815625|20191118094407.815630|20191118094407.815632|5|2|6|2|2
336989|20191118094407.815631|20191118094407.815643|20191118094407.815646|12|3|6|13|14
336991|20191118094407.815636|20191118094407.815649|20191118094407.815650|13|1|5|6|4
336993|20191118094407.815640|20191118094407.815649|20191118094407.815652|9|3|4|0|2
336995|20191118094407.815647|20191118094407.815656|20191118094407.815658|9|2|7|7|6
336997|20191118094407.815655|20191118094407.815668|20191118094407.815671|13|3|8|12|13
336999|20191118094407.815661|20191118094407.815674|20191118094407.815676|13|2|6|6|5
337001|20191118094407.815665|20191118094407.815675|20191118094407.815677|10|2|4|1|1
337003|20191118094407.815672|20191118094407.815677|20191118094407.815679|5|2|7|2|2
337005|20191118094407.815679|20191118094407.815692|20191118094407.815694|13|2|7|15|15
337007|20191118094407.815684|20191118094407.815697|20191118094407.815699|13|2|5|5|5
337009|20191118094407.815688|20191118094407.815697|20191118094407.815700|9|3|4|0|1
337011|20191118094407.815695|20191118094407.815699|20191118094407.815701|4|2|7|2|1
337013|20191118094407.815700|20191118094407.815712|20191118094407.815715|12|3|5|13|14
337015|20191118094407.815705|20191118094407.815717|20191118094407.815719|12|2|5|5|4
337017|20191118094407.815709|20191118094407.815718|20191118094407.815720|9|2|4|1|1
337019|20191118094407.815715|20191118094407.815720|20191118094407.815722|5|2|6|2|2
337021|20191118094407.815721|20191118094407.815733|20191118094407.815735|12|2|6|13|13
337023|20191118094407.815726|20191118094407.815738|20191118094407.815740|12|2|5|5|5
337025|20191118094407.815729|20191118094407.815739|20191118094407.815741|10|2|3|1|1
337027|20191118094407.815736|20191118094407.815741|20191118094407.815743|5|2|7|2|2
337029|20191118094407.815743|20191118094407.815754|20191118094407.815756|11|2|7|13|13
337031|20191118094407.815748|20191118094407.815760|20191118094407.815761|12|1|5|6|5
337033|20191118094407.815751|20191118094407.815760|20191118094407.815763|9|3|3|0|2
337035|20191118094407.815757|20191118094407.815762|20191118094407.815764|5|2|6|2|1
337037|20191118094407.815763|20191118094407.815774|20191118094407.815776|11|2|6|12|12
337039|20191118094407.815768|20191118094407.815781|20191118094407.815783|13|2|5|7|7
337041|20191118094407.815771|20191118094407.815782|20191118094407.815784|11|2|3|1|1
337043|20191118094407.815778|20191118094407.815784|20191118094407.815786|6|2|7|2|2
337045|20191118094407.815784|20191118094407.815803|20191118094407.815829|19|26|6|19|43
337047|20191118094407.815789|20191118094407.815804|20191118094407.815830|15|26|5|1|1
337049|20191118094407.815792|20191118094407.815805|20191118094407.815832|13|27|3|1|2
337051|20191118094407.815800|20191118094407.815823|20191118094407.815833|23|10|8|18|1
337053|20191118094407.815824|20191118094407.815836|20191118094407.815839|12|3|24|13|6
337055|20191118094407.815835|20191118094407.815858|20191118094407.815861|23|3|11|22|22
337057|20191118094407.815846|20191118094407.815859|20191118094407.815862|13|3|11|1|1
337059|20191118094407.815855|20191118094407.815866|20191118094407.815868|11|2|9|7|6
337061|20191118094407.815861|20191118094407.815883|20191118094407.815886|22|3|6|17|18
337063|20191118094407.815879|20191118094407.815902|20191118094407.815914|23|12|18|19|28
337065|20191118094407.815898|20191118094407.815926|20191118094407.815928|28|2|19|24|14
337067|20191118094407.815920|20191118094407.815941|20191118094407.815944|21|3|22|15|16
337069|20191118094407.815927|20191118094407.815943|20191118094407.815945|16|2|7|2|1
337071|20191118094407.815937|20191118094407.815949|20191118094407.815951|12|2|10|6|6
337073|20191118094407.815944|20191118094407.815963|20191118094407.815965|19|2|7|14|14
337075|20191118094407.815959|20191118094407.815978|20191118094407.815980|19|2|15|15|15
337077|20191118094407.815974|20191118094407.815993|20191118094407.815995|19|2|15|15|15
337079|20191118094407.815981|20191118094407.815994|20191118094407.815997|13|3|7|1|2
337081|20191118094407.815990|20191118094407.816001|20191118094407.816012|11|11|9|7|15
337083|20191118094407.816000|20191118094407.816023|20191118094407.816030|23|7|10|22|18
337085|20191118094407.816023|20191118094407.816044|20191118094407.816046|21|2|23|21|16
337087|20191118094407.816037|20191118094407.816054|20191118094407.816056|17|2|14|10|10
337089|20191118094407.816047|20191118094407.816055|20191118094407.816058|8|3|10|1|2
337091|20191118094407.816055|20191118094407.816072|20191118094407.816074|17|2|8|17|16
337093|20191118094407.816065|20191118094407.816087|20191118094407.816089|22|2|10|15|15
337095|20191118094407.816076|20191118094407.816088|20191118094407.816090|12|2|11|1|1
337097|20191118094407.816083|20191118094407.816106|20191118094407.816108|23|2|7|18|18
337099|20191118094407.816096|20191118094407.816114|20191118094407.816116|18|2|13|8|8
337101|20191118094407.816104|20191118094407.816122|20191118094407.816124|18|2|8|8|8
337103|20191118094407.816117|20191118094407.816129|20191118094407.816131|12|2|13|7|7
337105|20191118094407.816127|20191118094407.816138|20191118094407.816140|11|2|10|9|9
337107|20191118094407.816136|20191118094407.816156|20191118094407.816159|20|3|9|18|19
337109|20191118094407.816149|20191118094407.816166|20191118094407.816169|17|3|13|10|10
337111|20191118094407.816155|20191118094407.816175|20191118094407.816177|20|2|6|9|8
337113|20191118094407.816166|20191118094407.816176|20191118094407.816179|10|3|11|1|2
337115|20191118094407.816176|20191118094407.816188|20191118094407.816190|12|2|10|12|11
337117|20191118094407.816187|20191118094407.816207|20191118094407.816209|20|2|11|19|19
337119|20191118094407.816202|20191118094407.816215|20191118094407.816217|13|2|15|8|8
337121|20191118094407.816214|20191118094407.816225|20191118094407.816227|11|2|12|10|10
337123|20191118094407.816219|20191118094407.816233|20191118094407.816235|14|2|5|8|8
337125|20191118094407.816231|20191118094407.816244|20191118094407.816247|13|3|12|11|12
337127|20191118094407.816237|20191118094407.816261|20191118094407.816264|24|3|6|17|17
337129|20191118094407.816247|20191118094407.816262|20191118094407.816265|15|3|10|1|1
337131|20191118094407.816257|20191118094407.816279|20191118094407.816282|22|3|10|17|17
337133|20191118094407.816270|20191118094407.816281|20191118094407.816283|11|2|13|2|1
337135|20191118094407.816279|20191118094407.816296|20191118094407.816299|17|3|9|15|16
337137|20191118094407.816291|20191118094407.816314|20191118094407.816317|23|3|12|18|18
337139|20191118094407.816300|20191118094407.816316|20191118094407.816318|16|2|9|2|1
337141|20191118094407.816305|20191118094407.816324|20191118094407.816326|19|2|5|8|8
337143|20191118094407.816310|20191118094407.816325|20191118094407.816328|15|3|5|1|2
337145|20191118094407.816317|20191118094407.816326|20191118094407.816329|9|3|7|1|1
337147|20191118094407.816325|20191118094407.816332|20191118094407.816335|7|3|8|6|6
337149|20191118094407.816332|20191118094407.816349|20191118094407.816351|17|2|7|17|16
337151|20191118094407.816343|20191118094407.816357|20191118094407.816360|14|3|11|8|9
337153|20191118094407.816355|20191118094407.816375|20191118094407.816377|20|2|12|18|17
337155|20191118094407.816368|20191118094407.816376|20191118094407.816378|8|2|13|1|1
337157|20191118094407.816375|20191118094407.816392|20191118094407.816394|17|2|7|16|16
337159|20191118094407.816387|20191118094407.816398|20191118094407.816401|11|3|12|6|7
337161|20191118094407.816397|20191118094407.816406|20191118094407.816408|9|2|10|8|7
337163|20191118094407.816404|20191118094407.816417|20191118094407.816419|13|2|7|11|11
337165|20191118094407.816413|20191118094407.816426|20191118094407.816428|13|2|9|9|9
337167|20191118094407.816420|20191118094407.816434|20191118094407.816436|14|2|7|8|8
337169|20191118094407.816431|20191118094407.816444|20191118094407.816446|13|2|11|10|10
337171|20191118094407.816437|20191118094407.816461|20191118094407.816464|24|3|6|17|18
337173|20191118094407.816447|20191118094407.816462|20191118094407.816466|15|4|10|1|2
337175|20191118094407.816454|20191118094407.816470|20191118094407.816472|16|2|7|8|6
337177|20191118094407.816462|20191118094407.816471|20191118094407.816473|9|2|8|1|1
337179|20191118094407.816469|20191118094407.816478|20191118094407.816480|9|2|7|7|7
337181|20191118094407.816476|20191118094407.816496|20191118094407.816498|20|2|7|18|18
337183|20191118094407.816489|20191118094407.816506|20191118094407.816508|17|2|13|10|10
337185|20191118094407.816495|20191118094407.816515|20191118094407.816517|20|2|6|9|9
337187|20191118094407.816505|20191118094407.816523|20191118094407.816526|18|3|10|8|9
337189|20191118094407.816514|20191118094407.816532|20191118094407.816534|18|2|9|9|8
337191|20191118094407.816523|20191118094407.816533|20191118094407.816536|10|3|9|1|2
337193|20191118094407.816533|20191118094407.816551|20191118094407.816553|18|2|10|18|17
337195|20191118094407.816544|20191118094407.816566|20191118094407.816569|22|3|11|15|16
337197|20191118094407.816554|20191118094407.816567|20191118094407.816570|13|3|10|1|1
337199|20191118094407.816563|20191118094407.816582|20191118094407.816584|19|2|9|15|14
337201|20191118094407.816577|20191118094407.816589|20191118094407.816591|12|2|14|7|7
337203|20191118094407.816587|20191118094407.816596|20191118094407.816598|9|2|10|7|7
337205|20191118094407.816594|20191118094407.816604|20191118094407.816606|10|2|7|8|8
337207|20191118094407.816603|20191118094407.816612|20191118094407.816615|9|3|9|8|9
337209|20191118094407.816613|20191118094407.816640|20191118094407.816642|27|2|10|28|27
337212|20191118094407.816634|20191118094407.816658|20191118094407.816662|24|4|21|18|20
337214|20191118094407.816652|20191118094407.816667|20191118094407.816669|15|2|18|9|7
337216|20191118094407.816657|20191118094407.816672|20191118094407.816674|15|2|5|5|5
337218|20191118094407.816668|20191118094407.816689|20191118094407.816692|21|3|11|17|18
337220|20191118094407.816683|20191118094407.816705|20191118094407.816708|22|3|15|16|16
337222|20191118094407.816693|20191118094407.816706|20191118094407.816709|13|3|10|1|1
337224|20191118094407.816702|20191118094407.816725|20191118094407.816728|23|3|9|19|19
337226|20191118094407.816716|20191118094407.816727|20191118094407.816730|11|3|14|2|2
337228|20191118094407.816725|20191118094407.816742|20191118094407.816744|17|2|9|15|14
337230|20191118094407.816737|20191118094407.816759|20191118094407.816762|22|3|12|17|18
337232|20191118094407.816750|20191118094407.816760|20191118094407.816763|10|3|13|1|1
337234|20191118094407.816759|20191118094407.816777|20191118094407.816779|18|2|9|17|16
337236|20191118094407.816771|20191118094407.816785|20191118094407.816787|14|2|12|8|8
337238|20191118094407.816781|20191118094407.816794|20191118094407.816796|13|2|10|9|9
337240|20191118094407.816788|20191118094407.816802|20191118094407.816804|14|2|7|8|8
337242|20191118094407.816799|20191118094407.816811|20191118094407.816813|12|2|11|9|9
337244|20191118094407.816805|20191118094407.816820|20191118094407.816822|15|2|6|9|9
337246|20191118094407.816817|20191118094407.816829|20191118094407.816831|12|2|12|9|9
337248|20191118094407.816823|20191118094407.816843|20191118094407.816845|20|2|6|14|14
337250|20191118094407.816832|20191118094407.816844|20191118094407.816846|12|2|9|1|1
337252|20191118094407.816840|20191118094407.816859|20191118094407.816861|19|2|8|15|15
337254|20191118094407.816854|20191118094407.816866|20191118094407.816874|12|8|14|7|13
337256|20191118094407.816864|20191118094407.816880|20191118094407.816883|16|3|10|14|9
337259|20191118094407.816875|20191118094407.816894|20191118094407.816897|19|3|11|14|14
337261|20191118094407.816891|20191118094407.816910|20191118094407.816912|19|2|16|16|15
337263|20191118094407.816905|20191118094407.816918|20191118094407.816920|13|2|14|8|8
337265|20191118094407.816915|20191118094407.816941|20191118094407.816945|26|4|10|23|25
337268|20191118094407.816921|20191118094407.816957|20191118094407.816960|36|3|6|16|15
337270|20191118094407.816953|20191118094407.816973|20191118094407.816976|20|3|32|16|16
337272|20191118094407.816967|20191118094407.816987|20191118094407.816998|20|11|14|14|22
337274|20191118094407.816977|20191118094407.817003|20191118094407.817006|26|3|10|16|8
337276|20191118094407.817000|20191118094407.817020|20191118094407.817023|20|3|23|17|17
337278|20191118094407.817012|20191118094407.817030|20191118094407.817032|18|2|12|10|9
337280|20191118094407.817019|20191118094407.817039|20191118094407.817042|20|3|7|9|10
337282|20191118094407.817030|20191118094407.817040|20191118094407.817043|10|3|11|1|1
337284|20191118094407.817041|20191118094407.817053|20191118094407.817055|12|2|11|13|12
337286|20191118094407.817052|20191118094407.817069|20191118094407.817071|17|2|11|16|16
337288|20191118094407.817063|20191118094407.817086|20191118094407.817088|23|2|11|17|17
337290|20191118094407.817072|20191118094407.817087|20191118094407.817090|15|3|9|1|2
337292|20191118094407.817083|20191118094407.817101|20191118094407.817104|18|3|11|14|14
337294|20191118094407.817096|20191118094407.817123|20191118094407.817125|27|2|13|22|21
337296|20191118094407.817111|20191118094407.817124|20191118094407.817126|13|2|15|1|1
337298|20191118094407.817120|20191118094407.817139|20191118094407.817142|19|3|9|15|16
337300|20191118094407.817135|20191118094407.817154|20191118094407.817157|19|3|15|15|15
337302|20191118094407.817142|20191118094407.817155|20191118094407.817158|13|3|7|1|1
337304|20191118094407.817151|20191118094407.817168|20191118094407.817171|17|3|9|13|13
337306|20191118094407.817165|20191118094407.817185|20191118094407.817188|20|3|14|17|17
337308|20191118094407.817178|20191118094407.817202|20191118094407.817205|24|3|13|17|17
337310|20191118094407.817189|20191118094407.817203|20191118094407.817217|14|14|11|1|12
337312|20191118094407.817199|20191118094407.817218|20191118094407.817220|19|2|10|15|3
337315|20191118094407.817213|20191118094407.817234|20191118094407.817237|21|3|14|16|17
337317|20191118094407.817230|20191118094407.817242|20191118094407.817244|12|2|17|8|7
337319|20191118094407.817240|20191118094407.817252|20191118094407.817255|12|3|10|10|11
337321|20191118094407.817247|20191118094407.817267|20191118094407.817270|20|3|7|15|15
337323|20191118094407.817256|20191118094407.817268|20191118094407.817271|12|3|9|1|1
337325|20191118094407.817261|20191118094407.817275|20191118094407.817286|14|11|5|7|15
337327|20191118094407.817268|20191118094407.817277|20191118094407.817288|9|11|7|2|2
337329|20191118094407.817290|20191118094407.817309|20191118094407.817311|19|2|22|32|23
337331|20191118094407.817303|20191118094407.817324|20191118094407.817327|21|3|13|15|16
337333|20191118094407.817312|20191118094407.817325|20191118094407.817328|13|3|9|1|1
337335|20191118094407.817319|20191118094407.817332|20191118094407.817335|13|3|7|7|7
337337|20191118094407.817332|20191118094407.817341|20191118094407.817343|9|2|13|9|8
337340|20191118094407.817338|20191118094407.817359|20191118094407.817362|21|3|6|18|19
337342|20191118094407.817355|20191118094407.817375|20191118094407.817377|20|2|17|16|15
337344|20191118094407.817368|20191118094407.817384|20191118094407.817387|16|3|13|9|10
337346|20191118094407.817374|20191118094407.817392|20191118094407.817403|18|11|6|8|16
337348|20191118094407.817384|20191118094407.817407|20191118094407.817409|23|2|10|15|6
337350|20191118094407.817406|20191118094407.817420|20191118094407.817423|14|3|22|13|14
337352|20191118094407.817418|20191118094407.817431|20191118094407.817434|13|3|12|11|11
337354|20191118094407.817428|20191118094407.817444|20191118094407.817446|16|2|10|13|12
337356|20191118094407.817442|20191118094407.817463|20191118094407.817465|21|2|14|19|19
337358|20191118094407.817455|20191118094407.817464|20191118094407.817466|9|2|13|1|1
