/home/fonwin/f9utwf/busy/logs/20191118/omstw.log.TwfChg.d4.txt
Count=1000|Abandoned=0|Rejected=0|Sending=1000|Queuing=0
ReqSNO|T0|T1|T2|(T1-T0)|(T2-T1)|T0-|T1-|T2-
333819|20191118094352.768139|20191118094352.768150|20191118094352.768151|11|1|6|6|5
333821|20191118094352.768142|20191118094352.768150|20191118094352.768153|8|3|3|0|2
333823|20191118094352.768148|20191118094352.768156|20191118094352.768158|8|2|6|6|5
333825|20191118094352.768156|20191118094352.768167|20191118094352.768170|11|3|8|11|12
333827|20191118094352.768161|20191118094352.768175|20191118094352.768177|14|2|5|8|7
333829|20191118094352.768165|20191118094352.768176|20191118094352.768178|11|2|4|1|1
333831|20191118094352.768172|20191118094352.768179|20191118094352.768181|7|2|7|3|3
333833|20191118094352.768178|20191118094352.768194|20191118094352.768197|16|3|6|15|16
333835|20191118094352.768182|20191118094352.768196|20191118094352.768198|14|2|4|2|1
333837|20191118094352.768190|20191118094352.768205|20191118094352.768207|15|2|8|9|9
333839|20191118094352.768197|20191118094352.768222|20191118094352.768226|25|4|7|17|19
333841|20191118094352.768208|20191118094352.768223|20191118094352.768227|15|4|11|1|1
333843|20191118094352.768219|20191118094352.768238|20191118094352.768249|19|11|11|15|22
333845|20191118094352.768232|20191118094352.768247|20191118094352.768250|15|3|13|9|1
333847|20191118094352.768242|20191118094352.768264|20191118094352.768267|22|3|10|17|17
333849|20191118094352.768260|20191118094352.768285|20191118094352.768287|25|2|18|21|20
333851|20191118094352.768277|20191118094352.768293|20191118094352.768295|16|2|17|8|8
333853|20191118094352.768283|20191118094352.768294|20191118094352.768296|11|2|6|1|1
333855|20191118094352.768295|20191118094352.768309|20191118094352.768312|14|3|12|15|16
333857|20191118094352.768304|20191118094352.768327|20191118094352.768329|23|2|9|18|17
333859|20191118094352.768318|20191118094352.768328|20191118094352.768330|10|2|14|1|1
333861|20191118094352.768327|20191118094352.768344|20191118094352.768348|17|4|9|16|18
333863|20191118094352.768339|20191118094352.768353|20191118094352.768355|14|2|12|9|7
333865|20191118094352.768350|20191118094352.768363|20191118094352.768365|13|2|11|10|10
333867|20191118094352.768356|20191118094352.768379|20191118094352.768382|23|3|6|16|17
333869|20191118094352.768366|20191118094352.768381|20191118094352.768383|15|2|10|2|1
333871|20191118094352.768374|20191118094352.768394|20191118094352.768397|20|3|8|13|14
333873|20191118094352.768382|20191118094352.768396|20191118094352.768398|14|2|8|2|1
333875|20191118094352.768391|20191118094352.768413|20191118094352.768416|22|3|9|17|18
333877|20191118094352.768404|20191118094352.768414|20191118094352.768417|10|3|13|1|1
333879|20191118094352.768413|20191118094352.768429|20191118094352.768431|16|2|9|15|14
333881|20191118094352.768425|20191118094352.768447|20191118094352.768450|22|3|12|18|19
333883|20191118094352.768440|20191118094352.768461|20191118094352.768463|21|2|15|14|13
333885|20191118094352.768450|20191118094352.768462|20191118094352.768464|12|2|10|1|1
333887|20191118094352.768458|20191118094352.768478|20191118094352.768481|20|3|8|16|17
333889|20191118094352.768473|20191118094352.768487|20191118094352.768489|14|2|15|9|8
333891|20191118094352.768484|20191118094352.768496|20191118094352.768498|12|2|11|9|9
333893|20191118094352.768490|20191118094352.768504|20191118094352.768506|14|2|6|8|8
333895|20191118094352.768501|20191118094352.768513|20191118094352.768516|12|3|11|9|10
333897|20191118094352.768507|20191118094352.768530|20191118094352.768532|23|2|6|17|16
333899|20191118094352.768522|20191118094352.768538|20191118094352.768541|16|3|15|8|9
333901|20191118094352.768529|20191118094352.768547|20191118094352.768549|18|2|7|9|8
333903|20191118094352.768542|20191118094352.768555|20191118094352.768558|13|3|13|8|9
333905|20191118094352.768552|20191118094352.768565|20191118094352.768567|13|2|10|10|9
333907|20191118094352.768559|20191118094352.768573|20191118094352.768575|14|2|7|8|8
333909|20191118094352.768571|20191118094352.768580|20191118094352.768582|9|2|12|7|7
333911|20191118094352.768578|20191118094352.768588|20191118094352.768590|10|2|7|8|8
333913|20191118094352.768586|20191118094352.768596|20191118094352.768598|10|2|8|8|8
333915|20191118094352.768593|20191118094352.768604|20191118094352.768606|11|2|7|8|8
333917|20191118094352.768602|20191118094352.768612|20191118094352.768614|10|2|9|8|8
333919|20191118094352.768610|20191118094352.768622|20191118094352.768624|12|2|8|10|10
333921|20191118094352.768619|20191118094352.768631|20191118094352.768633|12|2|9|9|9
333923|20191118094352.768625|20191118094352.768638|20191118094352.768641|13|3|6|7|8
333925|20191118094352.768636|20191118094352.768649|20191118094352.768651|13|2|11|11|10
333927|20191118094352.768649|20191118094352.768671|20191118094352.768673|22|2|13|22|22
333929|20191118094352.768666|20191118094352.768685|20191118094352.768687|19|2|17|14|14
333931|20191118094352.768681|20191118094352.768694|20191118094352.768696|13|2|15|9|9
333933|20191118094352.768688|20191118094352.768712|20191118094352.768714|24|2|7|18|18
333935|20191118094352.768704|20191118094352.768713|20191118094352.768715|9|2|16|1|1
333937|20191118094352.768712|20191118094352.768729|20191118094352.768731|17|2|8|16|16
333939|20191118094352.768725|20191118094352.768747|20191118094352.768751|22|4|13|18|20
333941|20191118094352.768740|20191118094352.768762|20191118094352.768765|22|3|15|15|14
